"Item Type","Author","Title",
"book","","Kinh tịnh-độ văn yều luợc̛..."
"book","Nguyen, Thanh Long"
"book","Nguyễn, Trung Hậu"
"book","Truơn̛g Minh-Chánh","Một nguời̛ đạo-hũư lâm đại nạn..."
"book","Phạm-Ðinh-Lang","Một trăm chuyện lạ trên đoì̛... Tác giả
"book","","Ngọc-Hoàng-Kinh"
"book","","Phổ môn kinh"
"book","","Quan-dế minh thánh kinh..."
"book","Nguyễn, Ý Bũư"
"book","","Thiên tiên đại đạo :  truyện đăng lục"
"book","Truơn̛g Thi-Bài","Tho ̛Nguyễn tài-Nn̆g..."
"book","Hồ, Thanh Xuân"
"book","Nguyễn, Công Manh"
"book","Trung Thôn Chánh Trục̛","Tinh-thần tụ ̛trọ ̛..."
"book","Phan-Tai-Năng","Tình-thế ngộ chon̛ diễn nghîa Phan-Tài-Năng
"book","Rạch Giá Nông Nghiệp Tuơn̛g Tề và Nông Nghiệp Tuơn̛g Tề Ngân Hàng Hội","Tồ phúc-trình chung niên năm 1926..."
"book","Luư-Quan-Mùi","Tồng tūư đon̛-hùng-Tín... Tác giả Luư-quan-Miu... [2e édition.]"
"book","Ðặng, Thúc Liêng"
"book","Cao Dai","Truyền đăng lục"
"book","Shakespeare, William"
"book","Tu ̛Bình Ðuờn̛g","Vệ sanh tận chế..."
"book","Truơn̛g Mỹ-Sao","Vị quốc vong thân"
"book","Phạm, Minh Kiên"
"book","Huỳnh, Kỳ"
"book","Phạm-Thi-Phuợn̛g","Xû ̛bá đao Tú ̛-hải-Tho
"book","Truơn̛g Quang-Tiền","Xuân-Hoa truyện..."
"book","","Cảm-ún̛g
"book","","Cảm-ún̛g
"book","Truơn̛g, Quang Tiền"
"book","Hồng, Minh"
"book","Nguyễn, Trung Hậu"
"book","Nguyễn, Trung Hậu"
"book","Ðạo Quan","Ðạo-lý vấn-dáp luận..."
"book","Lieu, Giang Minh Ðạo"
"book","","Di-Ðà
"book","","Di-Ðà
"book","","Ðông Châu liệt quốc diển nghĩa 
"book","Trần-Kim-Kính, J."
"book","Ðổ, Khải Hoàn"
"book","Lý, Chon̛ Nhon̛"
"book","Hồ, Thi Quế"
"book","Cao Dai","Kinh tang-tế và cầu-siêu"
"book","Cao Dai","Kinh tang tề và cầu siêu"
"book","Cao Dai","Kinh tang tế và cầu siêu"
"book","","Lâm-Sanh Xuân-Nuơn̛g tho ̛"
"book","Duơn̛g, Quang Nhiễu"
"book","Nguyên-Khăc-Dunh","Ngủ-Tan tùb̛iết vọ ̛cất binh... Ng.-khắc-Dụng viểt... [1re édition.]"
"book","Nguyêñ, Hảo Vinh"
"book","Nguyễn, Thái Hòa"
"book","Nguyên-Thi-Thanh-Hà","Nguyễn-thị Thanh-Hà
"book","Nguyễn, Tính Yên"
"book","","Nhạc-Phi diễn nghĩa..."
"book","Nguyễn, Kim Muôn"
"book","","Phật-giáo khuyến-tu..."
"book","Nguyên, Kim Muôn"
"book","Nguyên, Kim Muôn"
"book","Phạm-Văn-Chuơn̛g","Phiêu-luư tiểu-thuyết. Hố-thanh-xuân tụ ̛thuật. Thói dòi̛ đin bạc
"book","","Phu-thê ngôn luận Phật giáo qui nguyên"
"book","Ðặng, Thị Thân"
"book","Hồng, Minh"
"book","Cao Dai","Tân-luật"
"book","Truơn̛g Ðăng-Mão","Tập tục qui chánh..."
"book","Châu, Mộng Nhàn"
"book","Phan-Ðình-Long","Thiên nhon̛ cọng soại... Quãng-nghîa Phan-đình-Long..."
"book","Hoàng, Tinh"
"book","","Thọai-Khanh Châu-Tuấn tho ̛"
"book","Ðạo Quan","Thống quan-văn kinh..."
"book","","Thùng tho ̛bỉ mật"
"book","Phan-Ðình-Long","Tịch-tà qui chánh. Tác giá Phan đinh-Long..."
"book","Nguyêñ, Chánh Săt́"
"book","Nguyễn, Công Manh"
"book","","Tinh đô tông..."
"book","","Tinh-đô yếu-ngôn..."
"book","","Tỉnh-thế ngộ-chon̛ và Tịnh-nghiệp văn diễn-nghĩa"
"book","Duơn̛g, Quang Nhiễu"
"book","Ngô-Vinh-Khang","Võ-Tòng sát tẩu. [2e édition.]"
"book","Nguyêñ, Liên Phong"
"book","","Bài cúng tú ̛thòi̛ và kinh cảm un̛g..."
"book","Phạm-Văn-Thình","Chánh-vê Nhị Phạm-văn-Thình. Tuông Tồng-nhạc-Phi"
"book","Nguyên, Hiên Phu"
"book","","Ðại bi thập chú kinh hội"
"book","Phạm-Văn-Thình","Dặng-lê Nghi et Phạm-Văn-Thình. Ðào-trinh luông-sanh (Poème
"book","Phạm-Văn-Thình","Ðặnh-lê Nghi et Phạm-văn-Thình. Câu hát huê tình"
"book","Huê, Chuơn̛g"
"book","Truơn̛g, Văn Minh"
"book","Ngô-Vinh-Khang","Duờn̛g Thế-Dân của̛ cung treo ngọc-dái"
"book","","Giác-thế tân-tân..."
"book","Phan-Ðình-Long","Giacác Không Minh"
"book","Nguyên Ðu Huy","Hồng Tiêu. Máu chảy ruột mềm..."
"book","Ngô-Vinh-Khang","Huất-Trì giả điên"
"book","Hồng, Minh"
"book","Ngô-Vinh-Khang","Kim tinh nuơn̛g xuất thế"
"book","Cao Dai","Kinh tang tế và cầu siêu"
"book","Ngô-Vinh-Khang","La-Thành thọ tiễn"
"book","Nguyên, Van An"
"book","Nguyên, Hiên Phu"
"book","Nguyên, Văn Năm"
"book","Nguyên, Hiên Phu"
"book","Nguyêñ, Văn Trị"
"book","","Mông Trung Duyên diền nghĩa"
"book","","Nàng Chuột trinh tiết"
"book","Phạm-Văn-Thình","Phạm-văn Thình. Chuyện dòixúa̛ (Fables et légendes annamites inédites. 4e éd.)"
"book","Phạm-Văn-Thình","Phạm-văn Thình. Lục-Vn̆-Tiên"
"book","Trâǹ, Phong Săć"
"book","","Quan-Ðế linh xâm"
"book","","Sách bàn xâm Bà"
"book","Phạm-Văn-Thình","Tho ̛báy Tai
"book","Nguyễn, Kim Muôn"
"book","Nguyễn, Kim Muôn"
"book","Nguyên, Van Khoe"
"book","","Thoại-Khanh Châu-Tuân tho ̛"
"book","Ngô-Vinh-Khang","Thôi-Tú ̛thí Tễ-Quân"
"book","Nguyễn, Công Manh"
"book","Võ, Phuớc̛ Sanh"
"book","Nguyễn, Kim Muôn"
"book","","Tinh đô tông..."
"book","Nguyễn, Kim Muôn"
"book","Nguyên, Kim Muôn"
"book","","Trân-dai-Lang thó"
"book","Nguyên, Hiên Phu"
"book","Lê, Son̛ Tòng"
"book","","Tùy Ðuờn̛g diễn nghĩa 
"book","Ngô-Vinh-Khang","Võ-Tòng sát tẩu. [2e édition.]"
"book","Ðặng, Lê ̃ Nghi"
"book","Băng Thanh","Cài án Cao-dài"
"book","Băng Thanh","Cái án Cao-dài"
"book","Quê, Lạc Tủ ̛"
"book","","Ðai bi thập chú kinh hội"
"book","Ðạo Quan","Ðạo-lý vấn-đáp luân"
"book","Ngô-Vinh-Khang","Duờn̛g Thế-Dân của̛ cung treo ngọc-dái"
"book","","Lâm-Sanh Xuân-nuơn̛g"
"book","","Lâm-Sanh Xuân-Nuơn̛g..."
"book","Truơn̛g Duy-Toản","Luư yến-Ngọc cúư cha đại hiếu..."
"book","Liễu, Thanh Bần"
"book","Nguyen, Thanh Long"
"book","Chung, Mỹ"
"book","Trần-Trọng-Cảnh","Nghĩa-Hiệp thâu Hoàn-Ngọc..."
"book","Trịnh-Thiên-Tu ̛","Phép huyễn-thuật..."
"book","Huỳnh Tịnh Của","Quan-Am diên ca"
"book","École Michel","Règlement intérieur de l'Ecole Michel"
"book","Ngô-Vinh-Khang","Thạch-Hầu xuất thế"
"book","Hà, Chí Hiển"
"book","Ngô-Vinh-Khang","Thôi-Tú ̛thí Tễ-Quân"
"book","Ngô-Vinh-Khang","Thôi-Tú ̛thí Tễ-Quân"
"book","Chung, Phuớc̛ Mỹ"
"book","Chung, Phuớc̛ Mỹ"
"book","Nguyễn, Công Manh"
"book","","Vần quốc-ngữ"
"book","Nguyên, Hiên Phu"
"book","Ngô-Vinh-Khang","Bạc tình là thói huớn̛g nhan"
"book","","Bạch Thu-Hà lạc nạn :  diễn theo tiễu-thuyết ""Giọt máu chung tình""... [của] Tân Dân Tu"
"book","Trumlé","Bán rao chào khách..."
"book","Khả, Gia"
"book","","Chiêu-Quân cõng Hô :  Bổn cũ soạn lại"
"book","","Ðại-Nam quốc-sủ ̛diễn ca..."
"book","Nguyễn, Văn-Khoẻ"
"book","Ngô-Vinh-Khang","Dụng sắc phục thù"
"book","Nguyễn, Công Manh"
"book","Cao Dai","Huấn nũ ̛Thánh ngôn..."
"book","Cao Dai","Huấn nũ ̛thánh ngôn"
"book","","Kiều phú..."
"book","","Kiều phú"
"book","Ngô, Vĩnh Khang"
"book","","Lâm-Sanh Xuân-Nuơn̛g..."
"book","","Lâm-Sanh Xuân-Nuơn̛g :  Soạn theo bản nôm"
"book","Huỳnh, Thủ Trung"
"book","Ngô-Vinh-Khang","Một mối tủ ̛thù"
"book","","Năm Ty :  tho ̛"
"book","Luư, Phuơn̛g"
"book","","Phổ-môn-kinh..."
"book","Nguyên-Thuat","Phuơn̛g-Hoa truyện"
"book","Nguyễn, Thuất"
"book","Ðinh, Thái Sơn"
"book","Association amicale du personnel indigène du réseau sud des chemins de fer","Association amicale du personnel indigène du Réseau Sud des chemins de fer... Statuts"
"book","Association amicale du personnel indigène du réseau sud des chemins de fer","Statuts"
"book","","Thoại-Khanh Châu-Tuấn :  Bổn cũ soạn lại"
"book","Ngô-Vinh-Khang","Thôi-Tú ̛thí Tễ-Quân"
"book","Chung, Phuớc̛ Mỹ"
"book","","Trần-Minh khố-chuối..."
"book","Tân, Sang"
"book","","Vân-Tiền ghiền"
"book","Truơn̛g Trung-Thình","Vì nuớc̛ liều mình..."
"book","Ngô-Vinh-Khang","Vì nuớc̛ liều mînh... Tác giả : Truơn̛g-trung-Thình và Ngô-vìng-Khang..."
"book","Ngô-Vinh-Khang","Vi quốc ly huơn̛g. - Lá gan liệt nũ ̛"
"book","Vũ Thuơn̛g Chi","Y thoại tùng biên. Vũ Thuơn̛g ̛Chi"
"book","","A. B. C. :  Vần con rùa con thỏ"
"book","Ngô, Vĩnh Khang"
"book","Nguyễn, Văn-Khoẻ"
"book","Châu, Minh Tạo"
"book","Hôǹg, Nam"
"book","Ngô, Ðình Ðẩu"
"book","Phụng Hoàng Sang","Chuyện tiếu-lâm..."
"book","Trung-Ðiến, Marcel"
"book","Trung, Marcel Ðiền"
"book","Việt Ðông","Dâu hiền là gái..."
"book","Huỳnh, Thủ Trung"
"book","","Dêm hát đặt biệt... :  Vì cha dút̛ tình chồng"
"book","","Di-đà
"book","Ngô, Vĩnh Khang"
"book","","Fondation d'une société pour l'exploitation de l'établissement anciennement nommé       ""Garage Charner Cholon""..."
"book","Tân, Dân Tủ ̛"
"book","Nguyêñ, Văn Kinh"
"book","Ðặng, Trọng Quòn̛"
"book","Nguyễn, Bá Thời"
"book","Nguyễn, Bá Thời"
"book","Nguyễn, Bá Thời"
"book","Nguyễn, Bá Thời"
"book","","Hoàng-Trùư tho ̛""Công chúa đội đèn"""
"book","Nguyêñ, Văn Kinh"
"book","Cao Dai","Kệ nhụt̛ thòi̛"
"book","Cao Dai","Kinh nhụt̛ thòi̛"
"book","Cao Dai","... Kinh nhụt̛ thòi̛..."
"book","","Lịch sũ ̛của quan phủ Ngô văn Chiêu là nguời̛ đả sáng lập đạo Cao Ðài..."
"book","Phạm, Thị Phuợn̛g"
"book","Cours Nguyẽn-Du","Cours Nguyẽn-Du... Prospectus"
"book","Nguyễn, Văn-Khoẻ"
"book","Thích, Nủ ̛"
"book","Thiện, Chiếu"
"book","Hồ, Minh Ký"
"book","","Phật thuyết thiên địa bác duơn̛g kinh"
"book","Cours Nguyẽn Du","Prospectus"
"book","","Quan Âm diễn ca :  Bôn̛ cũ soạn lại"
"book","","Quan-đề linh xâm"
"book","","Quan Thánh Ðế-Quân cúư-kiếp Vỉnh-Mạng-Kinh..."
"book","Huỳnh, Hà"
"book","","Sáu Nhỏ"
"book","Ðinh, Thái Sơn"
"book","","Tam Nuơn̛g tho ̛..."
"book","Trần-Ngọc-Nũ ̛","Tập văn Vọng-cổ..."
"book","","Thạch Sanh Lý Thông tho ̛"
"book","Cao Dai","Thánh huấn giác mê... 
"book","Ðặng, Lê ̃ Nghi"
"book","Ðặng, Lê ̃ Nghi"
"book","Ðặng, Lê ̃ Nghi"
"book","Nguyễn, Kim Muôn"
"book","Nguyễn, Hoàng"
"book","Hôǹg, Nam"
"book","Chánh Vệ Nhị","Tuồng Tống Nhạc-Phi Phong Ba-Ðình"
"book","Nguyễn, Bá Thời"
"book","","Vần con Rùa con Thỏ... A. B. C."
"book","","Vần quốc-ngữ A. B. C."
"book","Nguyễn, Văn-Khoẻ"
"book","Bạch, Ngọc"
"book","","A. B. C. :  Vần con rùa con thỏ"
"book","Hôǹg, Nam"
"book","Vỏ Xuân Trinh","Ân tình tho ̛..."
"book","Võ, Xuân Trinh"
"book","Nam, Quân"
"book","Huỳnh, Hà"
"book","Nguyễn, Trung Hậu"
"book","Ngô, Vĩnh Khang"
"book","Dumas, Alexandre; Ngô
"book","Ngô, Vĩnh Khang"
"book","Ngô, Vĩnh Khang"
"book","Củ ̛, Hoành Son̛"
"book","Cao Dai","Kinh cùng tú ̛-thòi̛ và kinh cảm-ún̛g..."
"book","","Kinh Lăng Nghiêm 
"book","","Kinh Thái-Thuợn̛g Cảm-Ún̛g có diễn nghĩa..."
"book","","Lang-Châu"
"book","Nguyễn, Trọng That"
"book","","Niệm Phật quy-tắc"
"book","Hoàng Ðạo","Phật-Pháp yếu-luận..."
"book","Trần-Ngọc-Nũ ̛","Tập văn Vọng-cổ..."
"book","Huỳnh, Hà"
"book","Duơn̛g, Văn Nhiểu"
"book","","Tống-Tủ ̛-Vuư"
"book","Nguyễn, Kim Muôn"
"book","","Vần con rùa con thỏ... A B C"
"book","Duơn̛g, Văn Nhiểu"
"book","Huỳnh, Hà"
"book","Khấu, Võ Nghi"
"book","Ngô, Vĩnh Khang"
"book","Nguyễn, Trọng That"
"book","Huỳnh, Hà"
"book","Thạch, Lang"
"book","Thạch, Lang"
"book","Củ ̛, Hoành Son̛"
"book","Củ ̛, Hoành Son̛"
"book","Củ ̛, Hoành Son̛"
"book","Khấu, Võ Nghi"
"book","Khấu, Võ Nghi"
"book","Củ ̛, Hoành Son̛"
"book","Vân, Tiêu"
"book","Củ ̛, Hoành Son̛"
"book","Mộng Vân","Duyên đẹp tình ua̛..."
"book","Mộng Vân","Duyên đẹp tình ua̛..."
"book","Nguyễn, Nhụt̛ Thuợn̛"
"book","Củ ̛, Hoành Son̛"
"book","Củ ̛, Hoành Son̛"
"book","Củ ̛, Hoành Son̛"
"book","Củ ̛, Hoành Son̛"
"book","Củ ̛, Hoành Son̛"
"book","Củ ̛, Hoành Son̛"
"book","Củ ̛, Hoành Son̛"
"book","Củ ̛, Hoành Son̛"
"book","Củ ̛, Hoành Son̛"
"book","Củ ̛, Hoành Son̛"
"book","Cao Dai","Kinh cúng tủ ̛thòi̛..."
"book","Tú Thanh-Quang","Lê-Loi̛ chài cá đăng guơm̛ thần..."
"book","Nguyễn, Văn Pháp"
"book","Nguyễn, Bá Thời"
"book","Võ, Xuân Trinh"
"book","","Nàng Chuột trinh tiềt..."
"book","","Ngọc minh kinh"
"book","Mộng Vân","Nổi doạn truờn̛g"
"book","Củ ̛, Hoành Son̛"
"book","Gíac, Hải"
"book","","Quan-âm giác-thế ca..."
"book","","[Sáu Trọng] :  tho ̛"
"book","Tânđịnh chrétienne","Statuts"
"book","Tândīnh chrétienne, association mutuelle des employés catholiques"
"book","Cao Dai","Thánh-giáo minh chon̛-đạo"
"book","Cao, Minh"
"book","Củ ̛, Hoành Son̛"
"book","Củ ̛, Hoành Son̛"
"book","","Vần con rùa con thỏ... A B C..."
"book","Nguyễn, Trọng That"
"book","Vỏ Xuân Trinh","Ân tình tho ̛..."
"book","Tú Tòng-Khê","Bá-Lý-Hề..."
"book","Phạm, Văn Mùi"
"book","Ngô, Vĩnh Khang"
"book","Tú Tòng-Khê","Con̛ quốc sắc..."
"book","Nguyễn, Kim Muôn"
"book","Tú Tòng-Khê","Hàn-Tín lòn trôn..."
"book","Hội các đẳng","Hội các đẳng chọ ̛Quán..."
"book","Cao Dai","Kính cáo nhon̛-sanh"
"book","Tú Tòng-Khê","La-Thành thọ tiển..."
"book","Cao Dai","Lế-nghi niêm-thúc̛
"book","","Lịch-sũ ̛của quan phủ Ngô Văn-Chiều là nguời̛ đả sáng lập đạo ""Cao-Ðài"" 1878-1932"
"book","Cao Dai","Liên đoàn Cao đài tam kỳ phõ̂ độ
"book","Tú Tòng-Khê","Lòai ong tay áo..."
"book","Nguyêñ, Văn Trị"
"book","","Ðạo Minh-Lý
"book","Tú Tòng-Khê","Ðầu xanh có tội tình chi ?..."
"book","Tú Tòng-Khê","Dụ ̛-Nhuợn̛g dả long-bào..."
"book","Tú Tòng-Khê","Duyên nọ ̛lỏ ̛-làn..."
"book","Củ ̛, Hoành Son̛"
"book","Tú Tòng-Khê","Huất-Trì gảy giản..."
"book","Tú Tòng-Khê","La-Thành thọ tiển..."
"book","Tú Tòng-Khê","La-Thành thọ tiển..."
"book","Tú, Tòng Khê"
"book","Nguyêñ, Văn Trị"
"book","Tú Tòng-Khê","Mổ tim Tý-Cang..."
"book","Tú, Tòng Khê"
"book","Tú Tòng-Khê","Mộc-Quế-Anh dun̛g cây..."
"book","Tú Tòng-Khê","Ngô-Khỏi̛ sát thê cầu tu ̛-ón̛g..."
"book","","Nguyên-sủ ̛diển nghĩa"
"book","Tú Tòng-Khê","Oan thấu tròi̛ xanh..."
"book","Vỏ Trung Trinh","Ông Truơn̛g Tiên Bũư. In lần thú ̛2"
"book","Tú, Tòng Khê"
"book","Tú Tòng-Khê","San-Hậu..."
"book","Củ ̛, Hoành Son̛"
"book","Tú Tòng-Khê","Sỏ ̛-Vân té lầu..."
"book","Tú Tòng-Khê","Tang-Ðại giả gái..."
"book","Tú Tòng-Khê","Tây-Thi ngộ Phù-Ta..."
"book","Cao Dai","Thánh Ðúc̛ chuyển mê kinh 
"book","Củ ̛, Hoành Son̛"
"book","Nguyễn, Thành Châu"
"book","Tú Tòng-Khê","Tiết-Cuơn̛g tế Thiết-Khuư-Phần..."
"book","Tú Tòng-Khê","Tiết-Ún̛g-Luông Viên-Môn tội-tủ ̛..."
"book","Tú Tòng-Khê","Trảm Trịnh-Ân..."
"book","Phạm, Thị Mẹo"
"book","Tú Tòng-Khê","Trang-Tủ ̛vổ bồng..."
"book","Tú Tòng-Khê","Triệu-Khuôn-Dẩn đua̛ Triệu-Kinh-Nuơn̛g..."
"book","Tú Tòng-Khê","Trụ mê Ðắc-Kỷ..."
"book","Tú Tòng-Khê","Trụ mê Ðắc-Kỷ..."
"book","Tú Tòng-Khê","Truơn̛g-Luơn̛g dun̛g dép..."
"book","Tú Tòng-Khê","Vọ ̛Ngủ ̛-Viên-Thiệu bị tên..."
"book","Tú Tòng-Khê","Vọ ̛Ngủ ̛-Viên-Thiệu bị tên..."
"book","Khấu, Võ Nghi"
"book","Tú Tòng-Khê","Xủ ̛án Bàng-Quí-Phi..."
"book","Phạm, Văn Mùi"
"book","Hôǹg, Nam"
"book","Củ ̛, Hoành Son̛"
"book","Củ ̛, Hoành Son̛"
"book","Tú Tòng-Khê","Chùc̛-Nũ ̛Nguư-Lang..."
"book","Vân, Tiêu"
"book","Tú Tòng-Khê","Ðãi yến Ðoàn-Hồng-Ngọc..."
"book","Củ ̛, Hoành Son̛"
"book","Tú Tòng-Khê","Dụ ̛-Nhuợn̛g dả long-bào..."
"book","Nguyễn, Nhụt̛ Thuợn̛"
"book","Củ ̛, Hoành Son̛"
"book","Củ ̛, Hoành Son̛"
"book","Tú Tòng-Khê","Hàn-Tín lòn trôn..."
"book","Tú Tòng-Khê","Hạng-Vỏ biệt Ngu-Co ̛..."
"book","Củ ̛, Hoành Son̛"
"book","Củ ̛, Hoành Son̛"
"book","Cao Dai","Khuyến thế chon̛ kinh..."
"book","Tú Tòng-Khê","La-Thành thọ tiển..."
"book","Củ ̛, Hoành Son̛"
"book","Nguyễn, Bá Thời"
"book","Tú Tòng-Khê","Luơn̛g-Son̛-Tòng xuất gia..."
"book","Tú Tòng-Khê","Luư-Bị cầu hôn Giang T ̉..."
"book","Tú Tòng-Khê","Luư-Kim-Dính chiêu phu..."
"book","Tú Tòng-Khê","Luư-Kim-Ðính giá Thọ-Châu..."
"book","Tú Tòng-Khê","Lý-Thế-Dân cũa̛ cung treo ngọc-đái..."
"book","Tú Tòng-Khê","Mổ tim Tý-Cang..."
"book","Tú Tòng-Khê","Mục-Liên Thanh-Ðề..."
"book","Phạm, Văn Mùi"
"book","","Ngũ hiệp kiếm tiên"
"book","","Phạm-Công Cúc-Hoa..."
"book","Tú Tòng-Khê","Phàn-Lê-Huê phá Hồng-Thủy trận..."
"book","Ðạt, Ma"
"book","Ðạt, Ma"
"book","Ðạt, Ma"
"book","Ðạt, Ma"
"book","Tú Tòng-Khê","Phong-thần Kuơn̛g-Thu ̛-ọn̛g điếu ngu ̛..."
"book","Tú Tòng-Khê","Quan-Âm du Ðịa-phủ... In lần thú ̛nhì"
"book","Tú Tòng-Khê","Quan-Ảm Thị-Kính... In lần thú ̛nhì"
"book","","Quan thánh đế-quân cúư-ki ep vỉnh-mạng-kinh..."
"book","Tú Tòng-Khê","Quang-Công don̛ dao phó hôi..."
"book","Tú Tòng-Khê","Quang-Công phò nhị tẩu..."
"book","Tú Tòng-Khê","Quang-Công phục Huê-Dung..."
"book","Tú Tòng-Khê","Sỏ ̛-Vân té lầu..."
"book","Củ ̛, Hoành Son̛"
"book","Tú Tòng-Khê","Tam khí Châu-Do..."
"book","","Thạch-Sanh Lý-Thông"
"book","Tú Tòng-Khê","Thanh-Xà
"book","Ðạt, Ma"
"book","Vũ Trung Trinh","Tho ̛Ông Truợn̛g Tiên Bũư... Nguời̛ chép ra Vũ Trung Trinh... In lần thú ̛3"
"book","Nguyễn, Trọng That"
"book","Tú Tòng-Khê","Thôi-Tủ ̛thí Tề-Quân..."
"book","Tú Tòng-Khê","Tiết-Ðinh-San cầu Phàn-Lê-Huê..."
"book","Tú Tòng-Khê","Tiết-Giao doạt ngọc..."
"book","Tú Tòng-Khê","Tiêu-Anh-Phung loạn trào..."
"book","Tú Tòng-Khê","Tống tủư Ðon̛-Hùng-Tín..."
"book","Củ ̛, Hoành Son̛"
"book","Tú Tòng-Khê","Trần-Nhut̛-Chánh..."
"book","Tú Tòng-Khê","Trang-Tủ ̛vổ bồng..."
"book","Tú Tòng-Khê","Triệu-Tủ ̛-Long đoạt ấu-chúa..."
"book","Tú Tòng-Khê","Triệu-Tủ ̛-Long duơn̛g duơn̛g Truờn̛g-Bản..."
"book","Hôǹg, Nam"
"book","Củ ̛, Hoành Son̛"
"book","Củ ̛, Hoành Son̛"
"book","","Văn-Xuơn̛g đế-quân cúư-kiếp Bao-Sanh-Kinh"
"book","Huỳnh, Hà"
"book","Tú Tòng-Khê","Vọ ̛Ngủ ̛-Viên-Thiệu bị tên..."
"book","Khấu, Võ Nghi"
"book","Tú Tòng-Khê","Xủ ̛án Bàng-Quí-Phi..."
"book","Tú Tòng-Khê","Xủ ̛bá đao Tù ̛-Hải-Thọ... In lần thú ̛nhì"
"book","Ðổ, Hồng Lam"
"book","Ðổ, Hồng Lam"
"book","","Bạch-Viện Tôn-Các :  tho ̛"
"book","Huỳnh, Hà"
"book","Tú Tòng-Khê","Củư-Nhỉ báo thù chồng..."
"book","Tú Tòng-Khê","Ðại chiến Mã-Siêu..."
"book","Củ ̛, Hoành Son̛"
"book","Tú Tòng-Khê","Du-Hồng trù Luư-Kim-Ðính..."
"book","Tú Tòng-Khê","Duơn̛g-Hoài-Ân thất uớc̛ bị tình trù..."
"book","","... Duơn̛g-Ngọc"
"book","Tú Tòng-Khê","Ðuơn̛g-Thế-Dân sa lầy..."
"book","Củ ̛, Hoành Son̛"
"book","Củ ̛, Hoành Son̛"
"book","Tú Tòng-Khê","Hạng-Vỏ biệt Ngu-Co ̛..."
"book","Củ ̛, Hoành Son̛"
"book","Ðổ, Hồng Lam"
"book","Tú Tòng-Khê","Huất-Trì gảy giản..."
"book","Tú Tòng-Khê","Huất-Trì tấm ngụa̛..."
"book","Ðổ, Hồng Lam"
"book","Tú Tòng-Khê","Kim-Tinh-Nuơn̛g xuất-thế..."
"book","","Lâm-Sanh Lâm-Thoại"
"book","Tú Tòng-Khê","Lục-Phụng-Duơn̛g đả Bàng Buư..."
"book","Tú, Tòng Khê"
"book","Tú Tòng-Khê","Mục-Liên Thanh-Ðề..."
"book","Phạm, Thị Phuợn̛g"
"book","Tú Tòng-Khê","Ngủ-Long công chúa..."
"book","Tú Tòng-Khê","Phàn-Lê-Huê cúư hồn Tiết-Ún̛g-Luông..."
"book","Tú Tòng-Khê","Phàn-Lê-Huê ép duyên Tiết-Ðinh-San..."
"book","Tú Tòng-Khê","Phàn-Lê-Huê hạ Duơn̛g-Phàm..."
"book","Tú Tòng-Khê","Phàn-Lê-Huê tróc Tiết-Ún̛g-Luông..."
"book","Tú Tòng-Khê","Tam chiến Lũ ̛-Bố..."
"book","Tú Tòng-Khê","Tang-Ðại giả gái..."
"book","Ðổ, Hồng Lam"
"book","Củ ̛, Hoành Son̛"
"book","Vỏ Xuân Trinh","Tho ̛Mụ đội. In lần thu ̛2"
"book","Nguyễn, Thành Châu"
"book","Ðổ, Hồng Lam"
"book","Tú Tòng-Khê","Tiết-Nhon̛-Quí doạt Ma-Thiên lãnh..."
"book","Duơn̛g, Văn Nhiểu"
"book","Tú Tòng-Khê","Trảm Trịnh-Ân..."
"book","Tú Tòng-Khê","Truơn̛g-Phi thủ thành..."
"book","Tú Tòng-Khê","Tủư sắc tài khí..."
"book","Củ ̛, Hoành Son̛"
"book","Củ ̛, Hoành Son̛"
"book","","Giãn Phật Bà..."
"book","Củ ̛, Hoành Son̛"
"book","Tú Tòng-Khê","Luư-Kim-Dính chiêu phu..."
"book","Tú Tòng-Khê","Lý-Thế-Dân cũa̛ cung treo ngọc-đái..."
"book","Nguyễn, Trọng That"
"book","Tú Tòng-Khê","Phật-Tố bị khảo và đắt đạo... In lân thú ̛nhì"
"book","Ðạt, Ma"
"book","Tú Tòng-Khê","Phật-Tố xuất gia... In lần thú ̛nhì"
"book","Tú Tòng-Khê","Quang-Công phục Huê-Dung..."
"book","Củ ̛, Hoành Son̛"
"book","","Sám giản nguời̛ đòi̛ :  cải ác làm lành rán công tu miệm"
"book","Tú Tòng-Khê","Tam khí Châu-Do..."
"book","Tú Tòng-Khê","Thịch-Ca thuyết pháp... In lần thú ̛nhì"
"book","Tú Tòng-Khê","Tiết-Giao doạt ngọc..."
"book","Tú Tòng-Khê","Trần-Nhut̛-Chánh..."
"book","Tú, Tòng Khê"
"book","Củ ̛, Hoành Son̛"
"book","Tú, Tòng Khê"
"book","","Các thú ̛chú
"book","","Các thú ̛chú
"book","","Cảm-ún̛g
"book","","Ðại bi thập chú [Kinh-Hội]..."
"book","Tú Tòng-Khê","Ðuơn̛g-Thế-Dân sa lầy..."
"book","Củ ̛, Hoành Son̛"
"book","Nguyễn, Văn Ðắt"
"book","Huệ, Quang"
"book","Tú Tòng-Khê","Phụng-Nghi Ðình... In lần thú ̛nhì"
"book","Huỳnh Phú Sổ","Sám giản khuyên nguời̛ đòi̛ tu niệm"
"book","","Sáu Trong"
"book","Cao Dai","Thánh giáo... 
"book","Tú Tòng-Khê","Tiết-Ðinh-San cầu Phàn-Lê-Huê..."
