"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"IBSXLBX4","book","1887","Trương, Jean Baptiste Pétrus Vĩnh Ký","Du ̛đồ thuyết luợc̛. ""Précis de géographie, par"" P. J. B. Truơn̛g vĩnh-Ký","","","","","","","1887","2021-05-27 07:48:54","2021-05-27 07:48:54","","","116","","","","","","","","","","Impr. de la Mission","Sài-gòn","mul","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","","Country: VN","","","http://catalogue.bnf.fr/ark:/12148/cb31502212d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y7C8LEJM","book","1887","","Hội đôǹg tư ́giáo","","","","","","","1887","2021-05-27 07:48:54","2021-05-27 07:48:54","","","75","","","","","","","","","","Impr. de la Mission","Tân định","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Philosophie, histoire, sciences de l'homme - Magasin - D-70384","Country: VN 19 cm.","","","http://catalogue.bnf.fr/ark:/12148/cb35950556n","","","","","","","","","","","","","","","","","","","","","","In lâǹ thư ́ba","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DDCI5YGW","book","1887","Trương, Jean Baptiste Pétrus Vĩnh Ký","Lục súc","","","","","","","1887","2021-05-27 07:48:54","2021-05-27 07:48:54","","","22","","","","","","","","","","Impr. de la Mission","Sài gòn","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-XO11 PIECE-578","Country: VN 25 cm. Texte en vietnamien seul. La couv. porte : titre en nôm.","","","http://catalogue.bnf.fr/ark:/12148/cb359506051","","","","","","Trương, Jean Baptiste Pétrus Vĩnh Ký","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AGZA9WTF","book","1887","Trương, Jean Baptiste Pétrus Vĩnh Ký","Luc suc","","","","","","","1887","2021-05-27 07:48:54","2021-05-27 07:48:54","","","","","","","","","","","","","Imprimerie de la mission","Saïgon","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","","Country: VN","","","http://catalogue.bnf.fr/ark:/12148/cb36030216r","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6I44CQND","book","1887","Colombert, Isidore","Notice sur les martyrs de la Cochinchine occidentale","","","","","","","1887","2021-05-27 07:48:54","2021-05-27 07:48:54","","","","","","","","","","","","","","Saigon, imp. de la Mission","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Philosophie, histoire, sciences de l'homme - Magasin - 8-LN26-7","Country: VN","","","http://catalogue.bnf.fr/ark:/12148/cb32272201t","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EER5LG2R","book","1887","Colombert, Isidore","Notice sur les martyrs de la Cochinchine occidentale. (Signé : Isidore, évêque de       Samosate, [1887])","","","","","","","1887","2021-05-27 07:48:54","2021-05-27 07:48:54","","","","","","","","Notice sur les martyrs de la Cochinchine occidentale. (Signé","","","","","Impr. de la mission","Saigon","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Philosophie, histoire, sciences de l'homme - Magasin - 8-LN26-7","Country: VN","","","http://catalogue.bnf.fr/ark:/12148/cb34216798d","","France -- Colonies -- Biographies (HF); Indochine -- Biographies (HF)","","","","Colombert, Isidore","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R7H9PATN","book","1887","","Sách tháng Ð.C.B. Maria","","","","","","","1887","2021-05-27 07:48:54","2021-05-27 07:48:54","","","250","","","","","","","","","","Impr. de la Mission","Tân định","vie","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-XO11-1736","Country: VN 20 cm.","","","http://catalogue.bnf.fr/ark:/12148/cb35709302z","","","","","","","","","","","","","","","","","","","","","","In lâǹ thư ́hai","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KTC9XX6J","book","1888","","Quaestiones practicae de privilegio fidel seu de dissolutione [...]","","","","","","","1888","2021-05-27 07:48:54","2021-05-27 07:48:54","","","","","","","","","","","","","imp. de la mission","Tân-Dinh (Saigon)","lat","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Philosophie, histoire, sciences de l'homme - Magasin - E-9264","Country: VN","","","http://catalogue.bnf.fr/ark:/12148/cb335594019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EIZM4QZ5","book","1889","Bon, Henri-François; Dronet","Manuel de conversation franco-tonkinois","","","","","","","1889","2021-05-27 07:48:54","2021-05-27 07:48:54","","","452","","","","","","","","","","Impr. de la Mission","Kẻ sơ ̉","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-X-13859","Country: VN 19 cm.","","","http://catalogue.bnf.fr/ark:/12148/cb357008412","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SJ5CE55T","book","1889","Bon, Henri-François","Manuel de conversation franco-tonkinois. Sách Dân dàng nói truyên bang tiêng Phalangsa       va tiêng Annam, par MM. Bon (Co Ban) et Dronet (C. An),...","","","","","","","1889","2021-05-27 07:48:54","2021-05-27 07:48:54","","","","","","","","","","","","","","Ke-So, impr. de la Mission","fre","","","","","BnF Catalogue général (http://catalogue.bnf.fr)","Tolbiac - Rez de Jardin - Littérature et art - Magasin - 8-X-13859","Country: VN","","","http://catalogue.bnf.fr/ark:/12148/cb31838201b","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
